,tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,stage,jpg_url,p1_conf,p2_conf,p3_conf,Breed_dog,retweet_count,favorite_count
277,819006400881917954,2017-01-11 02:21:57+00:00,Twitter for iPhone,This is Sunny. She was also a very good First Doggo. 14/10 would also be an absolute honor to pet https://t.co/YOC1fHFCSb,"https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1",14,10,Sunny,doggo,https://pbs.twimg.com/media/C12x-JTVIAAzdfl.jpg,0.907083,0.0200891,0.00784954,None,21794.0,49960.0
278,819004803107983360,2017-01-11 02:15:36+00:00,Twitter for iPhone,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet https://t.co/AdPKrI8BZ1,"https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1",14,10,Bo,doggo,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,0.351308,0.271929,0.0947592,standard_poodle,42228.0,95450.0
279,818627210458333184,2017-01-10 01:15:10+00:00,Twitter for iPhone,Meet Wafer. He represents every fiber of my being. 13/10 very good dog https://t.co/I7bkhxBxUG,https://twitter.com/dog_rates/status/818627210458333184/photo/1,13,10,Wafer,None,https://pbs.twimg.com/media/C1xZGkzWIAA8vh4.jpg,0.384188,0.255917,0.0797995,Labrador_retriever,8564.0,24597.0
280,818614493328580609,2017-01-10 00:24:38+00:00,Twitter for iPhone,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly https://t.co/FOF0hBDxP8,"https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1",12,10,Bear,None,https://pbs.twimg.com/media/C1xNgraVIAA3EVb.jpg,0.450722,0.204177,0.092774,Chihuahua,2982.0,10971.0
281,818588835076603904,2017-01-09 22:42:41+00:00,Twitter for iPhone,RT @dog_rates: This is Chelsea. She forgot how to dog. 11/10 get it together pupper https://t.co/nBJ5RE4yHb,"https://twitter.com/dog_rates/status/773547596996571136/photo/1,https://twitter.com/dog_rates/status/773547596996571136/photo/1",11,10,Chelsea,pupper,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg,0.372202,0.13718699999999998,0.07143619999999999,Norwegian_elkhound,7126.0,0.0
282,818536468981415936,2017-01-09 19:14:36+00:00,Twitter for iPhone,This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/10 would push https://t.co/6fSVcn9HAU,https://twitter.com/dog_rates/status/818536468981415936/photo/1,11,10,Tom,None,https://pbs.twimg.com/media/C1wGkYoVQAAuC_O.jpg,0.999403,6.229489999999999e-05,3.04619e-05,Welsh_springer_spaniel,2873.0,12127.0
283,818259473185828864,2017-01-09 00:53:55+00:00,Twitter for iPhone,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 https://t.co/rnkvT2kvib,https://twitter.com/dog_rates/status/818259473185828864/photo/1,12,10,Florence,None,https://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg,0.367368,0.112479,0.095434,miniature_schnauzer,2621.0,12197.0
284,818145370475810820,2017-01-08 17:20:31+00:00,Twitter for iPhone,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 https://t.co/JlPug12E5Z,"https://twitter.com/dog_rates/status/818145370475810820/photo/1,https://twitter.com/dog_rates/status/818145370475810820/photo/1,https://twitter.com/dog_rates/status/818145370475810820/photo/1",11,10,Autumn,None,https://pbs.twimg.com/media/C1qi26rW8AMaj9K.jpg,0.621931,0.364997,0.00397148,golden_retriever,3014.0,13671.0
285,817827839487737858,2017-01-07 20:18:46+00:00,Twitter for iPhone,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) https://t.co/q2BgNIi3OA,https://twitter.com/dog_rates/status/817827839487737858/video/1,13,10,Buddy,None,https://pbs.twimg.com/ext_tw_video_thumb/817827663108771841/pu/img/e9oi839RGWJR37jF.jpg,0.387608,0.264844,0.122123,cocker_spaniel,31314.0,57622.0
286,817777686764523521,2017-01-07 16:59:28+00:00,Twitter for iPhone,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) https://t.co/m7isZrOBX7",https://twitter.com/dog_rates/status/817777686764523521/video/1,13,10,Dido,"doggo , pupper",https://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg,0.733256,0.214145,0.029769,curly-coated_retriever,3084.0,11901.0
287,817536400337801217,2017-01-07 01:00:41+00:00,Twitter for iPhone,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time https://t.co/jQUdvtdYMu","https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1",12,10,Eugene,None,https://pbs.twimg.com/media/C1h4_MEXUAARxQF.jpg,0.971358,0.0285185,8.596979999999999e-05,pug,3505.0,13105.0
288,817423860136083457,2017-01-06 17:33:29+00:00,Twitter for iPhone,This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) https://t.co/btzf1zTDeQ,https://twitter.com/dog_rates/status/817423860136083457/video/1,13,10,Ken,None,https://pbs.twimg.com/ext_tw_video_thumb/817423809049493505/pu/img/5OFW0yueFu9oTUiQ.jpg,0.3362,0.201358,0.186789,Samoyed,17504.0,38260.0
289,817415592588222464,2017-01-06 17:00:38+00:00,Twitter for iPhone,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

https://t.co/3uxgLz8d0l https://t.co/O0ECL1StB2","https://www.gofundme.com/help-strudel-walk-again?rcid=ec2be8b6f825461f8ee0fd5dcdf43fea,https://twitter.com/dog_rates/status/817415592588222464/photo/1",11,10,Strudel,None,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,0.806163,0.0973859,0.0859928,Doberman,1131.0,6267.0
290,817171292965273600,2017-01-06 00:49:53+00:00,Twitter for iPhone,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy https://t.co/56uBP28eqw,https://twitter.com/dog_rates/status/817171292965273600/photo/1,13,10,Tebow,None,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg,0.295483,0.144431,0.07787899999999999,golden_retriever,2326.0,9690.0
291,817056546584727552,2017-01-05 17:13:55+00:00,Twitter for iPhone,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 https://t.co/r6SLVN2VUH,https://twitter.com/dog_rates/status/817056546584727552/photo/1,11,10,Chloe,None,https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg,0.8644149999999999,0.0974556,0.00852587,kelpie,1927.0,9517.0
292,816829038950027264,2017-01-05 02:09:53+00:00,Twitter for iPhone,RT @dog_rates: This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af https://t.co/dgvTPZ9tgI,"https://twitter.com/dog_rates/status/790946055508652032/photo/1,https://twitter.com/dog_rates/status/790946055508652032/photo/1",12,10,Betty,puppo,https://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg,0.700466,0.245773,0.0390117,golden_retriever,5496.0,0.0
293,816816676327063552,2017-01-05 01:20:46+00:00,Twitter for iPhone,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber https://t.co/dVVavqpeF9,https://twitter.com/dog_rates/status/816816676327063552/photo/1,12,10,Timber,None,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg,0.668164,0.105033,0.077875,malamute,2361.0,11071.0
294,816697700272001025,2017-01-04 17:27:59+00:00,Twitter for iPhone,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well https://t.co/WFt82XLyEF,"https://twitter.com/dog_rates/status/816697700272001025/photo/1,https://twitter.com/dog_rates/status/816697700272001025/photo/1",12,10,Binky,None,https://pbs.twimg.com/media/C1V-K63UAAEUHqw.jpg,0.756992,0.0528495,0.047607800000000006,Chihuahua,2545.0,10905.0
295,816450570814898180,2017-01-04 01:05:59+00:00,Twitter for iPhone,Meet Moose. He doesn't want his friend to go back to college. 13/10 looks like you're staying home John https://t.co/LIhmM7i70k,"https://twitter.com/dog_rates/status/816450570814898180/photo/1,https://twitter.com/dog_rates/status/816450570814898180/photo/1",13,10,Moose,None,https://pbs.twimg.com/media/C1SddosXUAQcVR1.jpg,0.35285700000000003,0.0601072,0.0312909,None,9366.0,33961.0
296,816336735214911488,2017-01-03 17:33:39+00:00,Twitter for iPhone,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet https://t.co/nuJxtmlLcY,https://twitter.com/dog_rates/status/816336735214911488/photo/1,11,10,Dudley,None,https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg,0.91933,0.0494795,0.0119342,Labrador_retriever,2269.0,9564.0
297,816091915477250048,2017-01-03 01:20:49+00:00,Twitter for iPhone,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well https://t.co/tlfuZ25IMi,"https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1",12,10,Comet,None,https://pbs.twimg.com/media/C1NXQ6NXUAEAxIQ.jpg,0.967345,0.00739748,0.0060165,Pomeranian,2500.0,9927.0
298,816014286006976512,2017-01-02 20:12:21+00:00,Twitter for iPhone,RT @dog_rates: This is Larry. He has no self control. Tongue still nifty af tho 11/10 https://t.co/ghyT4Ubk1r,"https://twitter.com/dog_rates/status/732005617171337216/photo/1,https://twitter.com/dog_rates/status/732005617171337216/photo/1,https://twitter.com/dog_rates/status/732005617171337216/photo/1,https://twitter.com/dog_rates/status/732005617171337216/photo/1",11,10,Larry,None,https://pbs.twimg.com/media/CiibOMzUYAA9Mxz.jpg,0.677408,0.052724,0.0485719,English_setter,6154.0,0.0
299,815990720817401858,2017-01-02 18:38:42+00:00,Twitter for iPhone,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://t.co/r4W111FzAq https://t.co/fQpYuMKG3p","https://www.gofundme.com/surgeryforjacktheminpin,https://twitter.com/dog_rates/status/815990720817401858/photo/1",11,10,Jack,None,https://pbs.twimg.com/media/C1L7OVVWQAIQ6Tt.jpg,0.428756,0.103912,0.0889587,Chihuahua,1207.0,5545.0
300,815736392542261248,2017-01-02 01:48:06+00:00,Twitter for iPhone,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday https://t.co/gd9UlLOCQ0,"https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1",11,10,Akumi,None,https://pbs.twimg.com/media/C1IT6rVXUAIvwYT.jpg,0.5489069999999999,0.17852300000000002,0.146351,Border_collie,2625.0,10937.0
301,815639385530101762,2017-01-01 19:22:38+00:00,Twitter for iPhone,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm https://t.co/bLZuOh9sKy,https://twitter.com/dog_rates/status/815639385530101762/photo/1,12,10,Titan,None,https://pbs.twimg.com/media/C1G7sXyWIAA10eH.jpg,0.8179529999999999,0.140007,0.0248209,German_shepherd,1918.0,9161.0
302,814986499976527872,2016-12-31 00:08:17+00:00,Twitter for iPhone,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho https://t.co/01vpuRDXQ8,https://twitter.com/dog_rates/status/814986499976527872/photo/1,11,10,Cooper,pupper,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg,0.999828,6.78061e-05,3.42436e-05,dalmatian,1505.0,8485.0
303,814638523311648768,2016-12-30 01:05:33+00:00,Twitter for iPhone,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop https://t.co/0LdNjoiNbv,"https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1",12,10,Olivia,None,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg,0.650814,0.053281,0.035439599999999995,golden_retriever,3130.0,12511.0
304,814530161257443328,2016-12-29 17:54:58+00:00,Twitter for iPhone,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well https://t.co/IOdgfnSE9G,https://twitter.com/dog_rates/status/814530161257443328/photo/1,12,10,Alf,None,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg,0.626913,0.26558200000000004,0.0416142,miniature_poodle,2156.0,9629.0
305,814153002265309185,2016-12-28 16:56:16+00:00,Twitter for iPhone,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning https://t.co/YIJo7X7K9J,https://twitter.com/dog_rates/status/814153002265309185/photo/1,12,10,Oshie,None,https://pbs.twimg.com/media/C0xz04SVIAAeyDb.jpg,0.490068,0.291956,0.07247469999999999,golden_retriever,10080.0,32000.0
306,813944609378369540,2016-12-28 03:08:11+00:00,Twitter for iPhone,RT @dog_rates: This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce https://t.co/aI7umZHIq7,"https://twitter.com/dog_rates/status/790277117346975746/photo/1,https://twitter.com/dog_rates/status/790277117346975746/photo/1",11,10,Bruce,None,https://pbs.twimg.com/media/Cveg1-NXgAASaaT.jpg,0.427742,0.190503,0.146427,Labrador_retriever,3732.0,0.0
307,813910438903693312,2016-12-28 00:52:25+00:00,Twitter for iPhone,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist https://t.co/z1VRj1cYZf,https://twitter.com/dog_rates/status/813910438903693312/photo/1,11,10,Chubbs,doggo,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg,0.6993550000000001,0.256433,0.0131888,Siberian_husky,2194.0,10342.0
308,813812741911748608,2016-12-27 18:24:12+00:00,Twitter for iPhone,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP https://t.co/uBnQTNEeGg","https://twitter.com/dog_rates/status/813812741911748608/photo/1,https://twitter.com/dog_rates/status/813812741911748608/photo/1,https://twitter.com/dog_rates/status/813812741911748608/photo/1",14,10,Gary,None,https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg,0.709146,0.247621,0.0188551,French_bulldog,16267.0,40402.0
309,813800681631023104,2016-12-27 17:36:16+00:00,Twitter for iPhone,This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1,https://twitter.com/dog_rates/status/813800681631023104/photo/1,12,10,Sky,None,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg,0.501159,0.228792,0.200388,malamute,2060.0,9300.0
310,813217897535406080,2016-12-26 03:00:30+00:00,Twitter for iPhone,Here is Atlas. He went all out this year. 13/10 downright magical af https://t.co/DVYIZOnO81,"https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1",13,10,Atlas,None,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg,0.905972,0.048038300000000006,0.0356671,Samoyed,8476.0,20783.0
311,813172488309972993,2016-12-26 00:00:03+00:00,Twitter for iPhone,This is Eleanor. She winks like she knows many things that you don't. 12/10 https://t.co/bxGwkJa2kE,https://twitter.com/dog_rates/status/813172488309972993/photo/1,12,10,Eleanor,None,https://pbs.twimg.com/media/C0j4EESUsAABtMq.jpg,0.954844,0.0261931,0.00438598,golden_retriever,2236.0,10384.0
312,813157409116065792,2016-12-25 23:00:08+00:00,Twitter for iPhone,This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark https://t.co/hwhCbhCjnV,"https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1",12,10,Layla,None,https://pbs.twimg.com/media/C0jqVVOXUAAGJ0G.jpg,0.8439110000000001,0.07056710000000001,0.041916,Pembroke,2557.0,8588.0
313,813112105746448384,2016-12-25 20:00:07+00:00,Twitter for iPhone,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby https://t.co/zfdaGZlweq,https://twitter.com/dog_rates/status/813112105746448384/photo/1,12,10,Toby,None,https://pbs.twimg.com/media/C0jBJZVWQAA2_-X.jpg,0.287369,0.140682,0.0908189,Pembroke,3225.0,11515.0
314,813096984823349248,2016-12-25 19:00:02+00:00,Twitter for iPhone,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu,https://twitter.com/dog_rates/status/813096984823349248/photo/1,11,10,Rocky,doggo,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,0.128056,0.117003,0.08696430000000001,Great_Dane,4207.0,11694.0
315,813081950185472002,2016-12-25 18:00:17+00:00,Twitter for iPhone,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly https://t.co/PjulYEXTvg,"https://twitter.com/dog_rates/status/813081950185472002/photo/1,https://twitter.com/dog_rates/status/813081950185472002/photo/1",11,10,Baron,None,https://pbs.twimg.com/media/C0ilsa1XUAEHK_k.jpg,0.909951,0.0426494,0.0230041,Doberman,3220.0,10989.0
316,813066809284972545,2016-12-25 17:00:08+00:00,Twitter for iPhone,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup https://t.co/syuTXARdtN,https://twitter.com/dog_rates/status/813066809284972545/photo/1,12,10,Tyr,None,https://pbs.twimg.com/media/C0iX8OOVEAEIpMC.jpg,0.7764,0.115034,0.048873,toy_terrier,2276.0,8865.0
317,813051746834595840,2016-12-25 16:00:16+00:00,Twitter for iPhone,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy https://t.co/AIMF8ouzvl,https://twitter.com/dog_rates/status/813051746834595840/photo/1,13,10,Bauer,None,https://pbs.twimg.com/media/C0iKPZIXUAAbDYV.jpg,0.914804,0.08355,0.000453224,golden_retriever,8503.0,23337.0
318,812781120811126785,2016-12-24 22:04:54+00:00,Twitter for iPhone,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 https://t.co/lXFM1l22bG,"https://twitter.com/dog_rates/status/812781120811126785/photo/1,https://twitter.com/dog_rates/status/812781120811126785/photo/1,https://twitter.com/dog_rates/status/812781120811126785/photo/1",10,10,Swagger,None,https://pbs.twimg.com/media/C0eUHfWUAAANEYr.jpg,0.989316,0.00704296,0.00173961,bull_mastiff,2191.0,8380.0
319,812709060537683968,2016-12-24 17:18:34+00:00,Twitter for iPhone,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af https://t.co/AbBDuGZUpp,https://twitter.com/dog_rates/status/812709060537683968/photo/1,12,10,Brandi,None,https://pbs.twimg.com/media/C0dSk98WEAALyya.jpg,0.326873,0.18261,0.156912,Irish_setter,1665.0,7373.0
320,812466873996607488,2016-12-24 01:16:12+00:00,Twitter for iPhone,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable https://t.co/BAJrfPvtux,https://twitter.com/dog_rates/status/812466873996607488/photo/1,12,10,Mary,None,https://pbs.twimg.com/media/C0Z2T_GWgAAxbL9.jpg,0.0998035,0.0923181,0.0782055,Great_Dane,2231.0,8900.0
321,812372279581671427,2016-12-23 19:00:19+00:00,Twitter for iPhone,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af https://t.co/gCnAeL2mvT,"https://twitter.com/dog_rates/status/812372279581671427/photo/1,https://twitter.com/dog_rates/status/812372279581671427/photo/1",13,10,Moe,None,https://pbs.twimg.com/media/C0YgO3DW8AAz98O.jpg,0.7848729999999999,0.08778810000000001,0.0832747,golden_retriever,4252.0,15224.0
322,811985624773361665,2016-12-22 17:23:53+00:00,Twitter for iPhone,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared https://t.co/sIB5C6FDop,https://twitter.com/dog_rates/status/811985624773361665/photo/1,11,10,Ted,None,https://pbs.twimg.com/media/C0TAnZIUAAAADKs.jpg,0.6105729999999999,0.159935,0.0586721,Staffordshire_bullterrier,1647.0,8102.0
323,811744202451197953,2016-12-22 01:24:33+00:00,Twitter for iPhone,This is Halo. She likes watermelon. 13/10 https://t.co/TZkiQZqwA6,https://twitter.com/dog_rates/status/811744202451197953/photo/1,13,10,Halo,None,https://pbs.twimg.com/media/C0PlCQjXAAA9TIh.jpg,0.386082,0.202862,0.170487,Pekinese,1884.0,8429.0
324,811627233043480576,2016-12-21 17:39:46+00:00,Twitter for iPhone,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet https://t.co/IU8S0n4oxn,https://twitter.com/dog_rates/status/811627233043480576/photo/1,10,10,Augie,None,https://pbs.twimg.com/media/C0N6opSXAAAkCtN.jpg,0.39628,0.049561900000000006,0.046349199999999986,beagle,3650.0,14265.0
325,811386762094317568,2016-12-21 01:44:13+00:00,Twitter for iPhone,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him https://t.co/aAUXzoxaBy,https://twitter.com/dog_rates/status/811386762094317568/photo/1,11,10,Craig,pupper,https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg,0.804177,0.18989,0.00196475,Pembroke,7444.0,23302.0
326,810896069567610880,2016-12-19 17:14:23+00:00,Twitter for iPhone,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine https://t.co/zW1o0W4AYV","https://twitter.com/dog_rates/status/810896069567610880/photo/1,https://twitter.com/dog_rates/status/810896069567610880/photo/1,https://twitter.com/dog_rates/status/810896069567610880/photo/1",11,10,Hunter,None,https://pbs.twimg.com/media/C0DhpcrUAAAnx88.jpg,0.8208040000000001,0.08231820000000001,0.0674605,flat-coated_retriever,2090.0,10093.0
327,810657578271330305,2016-12-19 01:26:42+00:00,Twitter for iPhone,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue https://t.co/MXd0AGDsRJ,https://twitter.com/dog_rates/status/810657578271330305/photo/1,11,10,Pavlov,None,https://pbs.twimg.com/media/C0AIwgVXAAAc1Ig.jpg,0.753521,0.166151,0.0698108,malamute,3057.0,12192.0
328,810284430598270976,2016-12-18 00:43:57+00:00,Twitter for iPhone,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil https://t.co/9p6ECXJMMu,"https://twitter.com/dog_rates/status/810284430598270976/photo/1,https://twitter.com/dog_rates/status/810284430598270976/photo/1",13,10,Phil,None,https://pbs.twimg.com/media/Cz61ZD4W8AAcJEU.jpg,0.620768,0.158395,0.028961700000000007,malamute,13369.0,39640.0
329,810254108431155201,2016-12-17 22:43:27+00:00,Twitter for iPhone,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet https://t.co/DrsrQkEfnb",https://twitter.com/dog_rates/status/810254108431155201/photo/1,12,10,Gus,None,https://pbs.twimg.com/media/Cz6Z0DgWIAAfdvp.jpg,0.292556,0.261233,0.0623754,Staffordshire_bullterrier,3901.0,16380.0
330,809808892968534016,2016-12-16 17:14:20+00:00,Twitter for iPhone,RT @dog_rates: This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR,"https://twitter.com/dog_rates/status/793962221541933056/photo/1,https://twitter.com/dog_rates/status/793962221541933056/photo/1,https://twitter.com/dog_rates/status/793962221541933056/photo/1,https://twitter.com/dog_rates/status/793962221541933056/photo/1",12,10,Maximus,None,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,0.8616510000000001,0.0444618,0.016496700000000003,Labrador_retriever,5711.0,0.0
331,809220051211603969,2016-12-15 02:14:29+00:00,Twitter for iPhone,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately https://t.co/wHu15q2Q6p,"https://twitter.com/dog_rates/status/809220051211603969/photo/1,https://twitter.com/dog_rates/status/809220051211603969/photo/1",12,10,Kyro,None,https://pbs.twimg.com/media/CzrtWDbWEAAmIhy.jpg,0.8195110000000001,0.141241,0.013455200000000002,Pomeranian,6554.0,22246.0
332,809084759137812480,2016-12-14 17:16:53+00:00,Twitter for iPhone,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed https://t.co/nadm8yWZ4h",https://twitter.com/dog_rates/status/809084759137812480/photo/1,11,10,Wallace,None,https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg,0.911412,0.017133900000000004,0.011761,vizsla,4046.0,14685.0
333,808838249661788160,2016-12-14 00:57:20+00:00,Twitter for iPhone,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible https://t.co/Zrrcw29o13,https://twitter.com/dog_rates/status/808838249661788160/photo/1,13,10,Ito,None,https://pbs.twimg.com/media/CzmSFlKUAAAQOjP.jpg,0.36953,0.194867,0.160104,Rottweiler,3536.0,11271.0
334,808501579447930884,2016-12-13 02:39:32+00:00,Twitter for iPhone,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10 https://t.co/SQhyqrr8px,"https://twitter.com/dog_rates/status/808501579447930884/photo/1,https://twitter.com/dog_rates/status/808501579447930884/photo/1",12,10,Koda,None,https://pbs.twimg.com/media/Czhf4XtVQAAIqpd.jpg,0.4542390000000001,0.219323,0.093193,Airedale,3007.0,12595.0
335,808134635716833280,2016-12-12 02:21:26+00:00,Twitter for iPhone,RT @dog_rates: This is Milo. I would do terrible things for Milo. 13/10 https://t.co/R6wJyC2Tey,"https://twitter.com/dog_rates/status/801167903437357056/photo/1,https://twitter.com/dog_rates/status/801167903437357056/photo/1",13,10,Milo,None,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,0.74022,0.061604499999999986,0.0413314,cocker_spaniel,6961.0,0.0
336,808001312164028416,2016-12-11 17:31:39+00:00,Twitter for iPhone,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester https://t.co/O9iGgvfuzl,"https://twitter.com/dog_rates/status/808001312164028416/photo/1,https://twitter.com/dog_rates/status/808001312164028416/photo/1",12,10,Cooper,None,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg,0.730959,0.130726,0.028852600000000006,Labrador_retriever,4098.0,14015.0
